_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs
7783,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TotalN,5.593,2.725,,105994.38,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,5.593,,0,2.725,,TN,-0.21690852516314268,-0.7637600322035871,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
8894,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",Ammonium(NH4),,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,NH4,,,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
10005,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TSP,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,TSP,,,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
11116,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",Selenium,,,,105994.38,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,0.0015,0,,0.0015,Se,,,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
12227,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",NPOC,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,NPOC,,,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
13338,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TDS,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,TDS,,,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
14449,2011-07-18,2011,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TSS,1115.4,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,1115.4,,0,,,TSS,-0.08355104838476027,,1.260271787488646,-1.1837220442008272,-0.1812092338555639,-0.8192234335968713,0.04773994599240958,,1
9,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",OrthoP,0.127,0.0,,129724.88,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,0.127,0.75,1,,0.75,OP,-0.08615616121220274,-0.38858402869964187,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
1120,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalP,2.593,0.003,,129724.88,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,2.593,0.05,0,0.003,0.05,TP,0.5375798489350779,-0.39392472075484825,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
2231,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",ICP,0.154,0.0,,129724.88,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,0.154,,1,,,ICP,-0.14530103300047242,-0.5205967931336314,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
3342,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TKN,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,,0,,,TKN,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
4453,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Nitrate,7.213,7.365,,129724.88,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,7.213,0.2,0,7.365,0.2,NO3,0.2443699754160918,0.4013682621047665,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
5564,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Nitrite,,,,129724.88,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,0.15,0,,0.15,NO2,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
6675,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NitrateNitrite,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,,0,,,NOx,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
7786,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalN,3.1,2.725,,129724.88,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,3.1,,0,2.725,,TN,-0.8850658777766274,-0.7637600322035871,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
8897,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Ammonium(NH4),,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,,0,,,NH4,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
10008,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSP,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,,0,,,TSP,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
11119,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Selenium,,,,129724.88,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,0.0015,0,,0.0015,Se,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
12230,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NPOC,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,,0,,,NPOC,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
13341,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TDS,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,,0,,,TDS,,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
14452,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSS,1486.32,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,1486.32,,0,,,TSS,0.0763091815171674,,1.260271787488646,-1.1837220442008272,-0.8777935925539692,-0.8192234335968713,0.7344783385910998,,1
12,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,OrthoP,,,,101295.36,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,0.75,0,,0.75,OP,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
1123,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalP,,,,101295.36,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,0.05,0,,0.05,TP,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
2234,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,ICP,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,ICP,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
3345,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TKN,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,TKN,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
4456,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrate,,,,101295.36,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,0.2,0,,0.2,NO3,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
5567,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrite,,,,101295.36,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,0.15,0,,0.15,NO2,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
6678,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NitrateNitrite,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,NOx,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
7789,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalN,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,TN,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
8900,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Ammonium(NH4),,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,NH4,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
10011,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSP,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,TSP,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
11122,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Selenium,,,,101295.36,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,0.0015,0,,0.0015,Se,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
12233,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NPOC,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,NPOC,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
13344,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TDS,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,,,0,,,TDS,,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
14455,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,929.94,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.03242,0,0,929.94,,0,,,TSS,-0.16348116333572416,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.08824528152446112,,1
15,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,OrthoP,,,,101612.04,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,0.75,0,,0.75,OP,,,1.260271787488646,-1.1837220442008272,-0.08813752053626236,-0.3232990944538781,-0.079080859613075,,1
1126,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalP,,,,101612.04,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,,0.04188333333333333,0,0,,0.05,0,,0.05,TP,,,1.260271787488646,-1.1837220442008272,-0.08813752053626236,-0.3232990944538781,-0.079080859613075,,1
