Year,Treatment,Rep,Analyte,n_expected_physical_events,ExpectedIrrigationLabels,n_observed_event_loads,ObservedIncompleteSubtotal_kg,MissingIrrigationLabels,PlotComplete,ObservedReplicateAnnualLoad_kg,n_complete_plots,ObservedAnnualLoad_kg,ObservedSampleSD_kg,ObservedSE_kg,ObservedMinimum_kg,ObservedMaximum_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,IntervalType,CompletenessDefinition,observed_event_fraction,ObservedAnnualLoadComplete,ObservedIntervalType
2013,CT,1,TKN,7,1;2;3;4;5;6;7,2,0.091407094,1;2;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,CT,1,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,1,TP,7,1;2;3;4;5;6;7,2,0.0047202159999999,1;2;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,CT,1,TSS,7,1;2;3;4;5;6;7,2,6.423621434,1;2;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,CT,2,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,2,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,2,NO3,7,1;2;3;4;5;6;7,3,0.4574230209999999,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,CT,2,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,2,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,2,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,2,TKN,7,1;2;3;4;5;6;7,3,0.281150102,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,CT,2,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,CT,2,TP,7,1;2;3;4;5;6;7,3,0.0693152599999999,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,CT,2,TSS,7,1;2;3;4;5;6;7,3,144.1491807,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,MT,1,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,1,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,1,NO3,7,1;2;3;4;5;6;7,2,0.476216431,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,1,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,1,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,1,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,1,TKN,7,1;2;3;4;5;6;7,2,0.1867965409999999,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,1,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,1,TP,7,1;2;3;4;5;6;7,2,0.0228136439999999,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,1,TSS,7,1;2;3;4;5;6;7,2,52.719976475,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,2,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,2,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,2,NO3,7,1;2;3;4;5;6;7,2,0.44191448099999986,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,2,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,2,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,2,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,2,TKN,7,1;2;3;4;5;6;7,2,0.22907351,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,2,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,MT,2,TP,7,1;2;3;4;5;6;7,2,0.0413424549999999,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,MT,2,TSS,7,1;2;3;4;5;6;7,2,68.545311757,1;3;4;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2857142857142857,False,none
2013,ST,1,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,1,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,1,NO3,7,1;2;3;4;5;6;7,3,0.5890805009999999,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,1,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,1,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,1,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,1,TKN,7,1;2;3;4;5;6;7,3,0.18198343199999992,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,1,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,1,TP,7,1;2;3;4;5;6;7,3,0.0064268789999999,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,1,TSS,7,1;2;3;4;5;6;7,3,17.080419999999997,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,2,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,2,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,2,NO3,7,1;2;3;4;5;6;7,3,0.369131817,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,2,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,2,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,2,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,2,TKN,7,1;2;3;4;5;6;7,3,0.2081467739999999,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,2,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2013,ST,2,TP,7,1;2;3;4;5;6;7,3,0.016724596,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2013,ST,2,TSS,7,1;2;3;4;5;6;7,3,22.546433475,1;3;5;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.42857142857142855,False,none
2014,CT,1,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,1,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,1,NO3,5,1;2;3;4;5,3,0.6907550182000001,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,1,OP,5,1;2;3;4;5,3,0.0110787886699999,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,1,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,1,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,1,TKN,5,1;2;3;4;5,3,0.374318644,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,1,TN,5,1;2;3;4;5,3,0.4152511882399999,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,1,TP,5,1;2;3;4;5,3,0.0839292608899999,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,1,TSS,5,1;2;3;4;5,3,67.42065539154,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,2,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,2,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,2,NO3,5,1;2;3;4;5,3,1.574040010775,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,2,OP,5,1;2;3;4;5,3,0.0225545020649999,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,2,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,2,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2014,CT,2,TKN,5,1;2;3;4;5,3,0.8479111038999999,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,2,TN,5,1;2;3;4;5,3,1.2023245067500001,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,2,TP,5,1;2;3;4;5,3,0.2325426685699999,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,CT,2,TSS,5,1;2;3;4;5,3,242.06815161247,2;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.6,False,none
2014,MT,1,NH4,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,NO2,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,NO3,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,OP,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,Se,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,TDS,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,TKN,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,TN,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,TP,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,1,TSS,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,2,NH4,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,2,NO2,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,2,NO3,5,1;2;3;4;5,2,0.0547476927,2;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.4,False,none
2014,MT,2,OP,5,1;2;3;4;5,2,0.0040846654,2;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.4,False,none
2014,MT,2,Se,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,2,TDS,5,1;2;3;4;5,1,0.0,2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.2,False,none
2014,MT,2,TKN,5,1;2;3;4;5,2,0.0321502695999999,2;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.4,False,none
2014,MT,2,TN,5,1;2;3;4;5,2,0.0328749683,2;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.4,False,none
