Year,analyte,treatment,n_complete_plots,load_mean,load_low,load_high,load_sample_sd,load_se,load_minimum,load_maximum,n_events,n_complete_volume_plots,volume_mean,volume_low,volume_high,volume_sample_sd,volume_se,volume_minimum,volume_maximum,conc_mean,conc_low,conc_high,interval_type,volume_interval_type,completeness_definition,prob_ci
2021,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NO2,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NO2,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NO3,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NO3,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2022,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NO2,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NO2,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NO3,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NO3,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2023,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NO2,MT,1,0,NA,NA,NA,NA,0,0,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,0,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NO2,ST,1,0,NA,NA,NA,NA,0,0,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,0,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NO3,MT,1,1345.5031577,NA,NA,NA,NA,1345.5031577,1345.5031577,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,7.088966786437697,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NO3,ST,1,1459.8142216,NA,NA,NA,NA,1459.8142216,1459.8142216,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,7.028567887153056,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,OP,MT,1,86.2387104125,NA,NA,NA,NA,86.2387104125,86.2387104125,8,1,189802.435,NA,NA,NA,NA,189802.435,189802.435,0.45436040065818967,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2024,OP,ST,1,74.720135869999993,NA,NA,NA,NA,74.720135869999993,74.720135869999993,8,1,207697.25,NA,NA,NA,NA,207697.25,207697.25,0.3597550563139377,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
