PhysicalEventID,Year,Treatment,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_05634c466992b0ba1b49,2025,ST,ICP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,NH4,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,NO2,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,NO3,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,NOx,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,NPOC,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,OP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,Se,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,TDS,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,TKN,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,TN,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,TP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,TSP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_05634c466992b0ba1b49,2025,ST,TSS,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_058c1d507f970942d15e,2021,MT,ICP,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,NH4,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,NO2,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,NO3,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,NOx,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,NPOC,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,OP,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,Se,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,TDS,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,TKN,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,TN,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,TP,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,TSP,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_058c1d507f970942d15e,2021,MT,TSS,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,ICP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NH4,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NO2,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NO3,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NOx,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NPOC,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,OP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,Se,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TDS,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TKN,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TN,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TSP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TSS,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,median,median
PE_0642607ffbb8979c70de,2025,MT,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,OP,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,Se,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,TN,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,TP,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_0642607ffbb8979c70de,2025,MT,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_06c1fb6867da5c07238a,2024,MT,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06c1fb6867da5c07238a,2024,MT,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,median,median
PE_06dbf0d23ab385c1c482,2012,ST,ICP,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,NH4,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,NO2,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,NO3,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,NOx,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,NPOC,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,OP,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,Se,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,TDS,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,TKN,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,TN,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,TP,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,TSP,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_06dbf0d23ab385c1c482,2012,ST,TSS,1,1,1,GBW,1,Transducer,1,TSS tested in-lab,1,False,1,0,0,,0,,0,median,median
PE_07bd0606b240e9cbcccc,2012,MT,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07bd0606b240e9cbcccc,2012,MT,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14,median,median
PE_07cfd14776b0a713b165,2022,ST,ICP,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,NH4,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,NO2,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,NO3,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,NOx,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,NPOC,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,OP,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,Se,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,TDS,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,TKN,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,TN,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,TP,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,TSP,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_07cfd14776b0a713b165,2022,ST,TSS,3,3,2,GB | LC,1,Etape,0,,1,False,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,ICP,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,NH4,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,NO2,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,NO3,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,NOx,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,NPOC,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,OP,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,Se,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,TDS,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,TKN,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,TN,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,TP,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,TSP,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_08135a0b96603a0953a7,2022,CT,TSS,3,3,2,GB | LC,2,7 L Bucket | Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,median,median
PE_086c1f530ca53302a88b,2025,MT,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_086c1f530ca53302a88b,2025,MT,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,median,median
PE_088457890b89df7957ea,2014,ST,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_088457890b89df7957ea,2014,ST,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
