_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,event_weight
14455,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,929.94,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,929.94,,0,,,TSS,-0.1634811633357241,,1.260271787488646,-1.1837220442008272,-0.8390282627076848,-0.3232990944538781,-0.0882452815244611,,1,2011-07-28,209,85,110,Siphon,PE_c33b54f99c0ede44173e,CO_e51d853d4508558ceb3a,2011-07-28,6.8361948283689165,9.556887401294683,1.0
14458,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,1101.733,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,1101.733,,0,,,TSS,-0.0894412936184216,,1.260271787488646,-1.1837220442008272,-0.0881375205362623,-0.3232990944538781,-0.079080859613075,,1,2011-07-29,210,86,109,Siphon,PE_d16ac2ea89bbe98196a0,CO_088cb864279a4e4c8652,2011-07-29,7.0055469228607805,10.33476367198381,1.0
18,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",OrthoP,0.076,0.005,,118514.59,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,0.076,0.75,0,0.005,0.75,OP,-0.317823368590822,-0.3295249515791735,1.260271787488646,-1.1837220442008272,-0.6825998539775335,0.1726252446891151,0.410063069837168,,1,2011-08-09,221,97,98,Siphon,PE_9b06b2640ba03d9fa7c4,CO_4ec9599fc203d176a301,2011-08-09,0.07325046173959267,9.776155191862987,1.0
1129,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalP,3.02,0.041,,118514.59,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,3.02,0.05,0,0.041,0.05,TP,0.6971537696760114,0.1038410019861156,1.260271787488646,-1.1837220442008272,-0.6825998539775335,0.1726252446891151,0.410063069837168,,1,2011-08-09,221,97,98,Siphon,PE_9b06b2640ba03d9fa7c4,CO_e9ab39f01d431c525049,2011-08-09,1.3912819026309295,9.776155191862987,1.0
2240,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",ICP,0.081,0.0,,118514.59,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,0.081,,1,,,ICP,-0.4979485271190218,-0.5205967931336314,1.260271787488646,-1.1837220442008272,-0.6825998539775335,0.1726252446891151,0.410063069837168,,1,2011-08-09,221,97,98,Siphon,PE_9b06b2640ba03d9fa7c4,CO_ec3fdcd8136188e3b476,2011-08-09,0.07788653865707124,9.776155191862987,1.0
4462,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Nitrate,8.103,7.94,,118514.59,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,8.103,0.2,0,7.94,0.2,NO3,0.4988171731708221,0.57632115494747,1.260271787488646,-1.1837220442008272,-0.6825998539775335,0.1726252446891151,0.410063069837168,,1,2011-08-09,221,97,98,Siphon,PE_9b06b2640ba03d9fa7c4,CO_b3733b63fe1d502394c6,2011-08-09,2.2086040295231517,9.776155191862987,1.0
7795,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalN,0.84,0.0,,118514.59,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,0.84,,1,,,TN,-1.4907761131983983,-1.5040424160968884,1.260271787488646,-1.1837220442008272,-0.6825998539775335,0.1726252446891151,0.410063069837168,,1,2011-08-09,221,97,98,Siphon,PE_9b06b2640ba03d9fa7c4,CO_0fdcf52de601437f641f,2011-08-09,0.6097655716208943,9.776155191862987,1.0
14461,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSS,1351.44,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,1351.44,,0,,,TSS,0.0181781888255573,,1.260271787488646,-1.1837220442008272,-0.6825998539775335,0.1726252446891151,0.410063069837168,,1,2011-08-09,221,97,98,Siphon,PE_9b06b2640ba03d9fa7c4,CO_b8e3b2f1fe3bb76f7b81,2011-08-09,7.209665647444549,9.776155191862987,1.0
21,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",OrthoP,0.07,0.005,,115634.34,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,0.07,0.75,0,0.005,0.75,OP,-0.3450783341647772,-0.3295249515791735,1.260271787488646,-1.1837220442008272,-1.291961656541046,0.1726252446891151,0.3267113387197294,,1,2011-08-10,222,98,97,Siphon,PE_57effa7ea94a4868513b,CO_6f4b6612125fb3a0daec,2011-08-10,0.06765864847381481,8.319473692442186,1.0
1132,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalP,1.833,0.041,,115634.34,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,1.833,0.05,0,0.041,0.05,TP,0.2535606925811918,0.1038410019861156,1.260271787488646,-1.1837220442008272,-1.291961656541046,0.1726252446891151,0.3267113387197294,,1,2011-08-10,222,98,97,Siphon,PE_57effa7ea94a4868513b,CO_e754478c35f2708c5d0b,2011-08-10,1.0413362208483796,8.319473692442186,1.0
2243,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",ICP,0.079,0.0,,115634.34,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,0.079,,1,,,ICP,-0.507610102300352,-0.5205967931336314,1.260271787488646,-1.1837220442008272,-1.291961656541046,0.1726252446891151,0.3267113387197294,,1,2011-08-10,222,98,97,Siphon,PE_57effa7ea94a4868513b,CO_0def2c97214e2bc36b50,2011-08-10,0.07603468627599762,8.319473692442186,1.0
4465,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Nitrate,8.123,7.94,,115634.34,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,8.123,0.2,0,7.94,0.2,NO3,0.504535087727108,0.57632115494747,1.260271787488646,-1.1837220442008272,-1.291961656541046,0.1726252446891151,0.3267113387197294,,1,2011-08-10,222,98,97,Siphon,PE_57effa7ea94a4868513b,CO_5bebfc2ba621db4cc176,2011-08-10,2.2107986973633373,8.319473692442186,1.0
7798,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalN,2.43,0.0,,115634.34,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,2.43,,1,,,TN,-1.064634841375117,-1.5040424160968884,1.260271787488646,-1.1837220442008272,-1.291961656541046,0.1726252446891151,0.3267113387197294,,1,2011-08-10,222,98,97,Siphon,PE_57effa7ea94a4868513b,CO_c904d4c3485db6569c9d,2011-08-10,1.2325602611778486,8.319473692442186,1.0
14464,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSS,1014.24,,,115634.34,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,1014.24,,0,,,TSS,-0.1271492929034678,,1.260271787488646,-1.1837220442008272,-1.291961656541046,0.1726252446891151,0.3267113387197294,,1,2011-08-10,222,98,97,Siphon,PE_57effa7ea94a4868513b,CO_678ae702bb5e1c23983e,2011-08-10,6.9228803167272055,8.319473692442186,1.0
14467,2011-08-18,2011,5,1,CT,OUT,,,AC,False,,,,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,1520.04,,,117423.21,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,1520.04,,0,,,TSS,0.0908419296900699,,1.260271787488646,-1.1837220442008272,,0.6685495838321084,0.3784795571882837,,1,2011-08-18,230,106,89,Siphon,PE_7025ca38701f624e1713,CO_11f372bf5fc808f640fc,2011-08-18,7.327149590401331,,1.0
14470,2011-08-19,2011,5,2,CT,OUT,,,AC,False,,,23467.0,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,1385.16,,,116630.57,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,1385.16,,0,,,TSS,0.0327109369984599,,1.260271787488646,-1.1837220442008272,-0.4182426741584569,0.6685495838321084,0.3555412996922585,,1,2011-08-19,231,107,88,Siphon,PE_478d3c0884b4f50a8523,CO_6a73d2b8c913a6ad8d8d,2011-08-19,7.234292613202592,10.06339307004575,1.0
14473,2011-08-28,2011,6,1,CT,OUT,,,AC,False,,,,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,997.38,,,109255.42,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.03242,0.0,0,997.38,,0,,,TSS,-0.1344156669899191,,1.260271787488646,-1.1837220442008272,,1.1644739229751015,0.1421113822369062,,1,2011-08-28,240,116,79,Siphon,PE_2fff192166fb6a1b5884,CO_ea12da3871150a5fb40e,2011-08-28,6.906133965363237,,1.0
14476,2011-08-29,2011,6,2,CT,OUT,,,AC,False,,,16597.23,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,1216.56,,,102616.02,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,204.1975,204.1975,,True,0.0,2011,True,,2011-05-04,PlantDate proxy,186.3225,True,,0.0,2011.0,,0.0418833333333333,0.0,0,1216.56,,0,,,TSS,-0.0399528038660527,,1.260271787488646,-1.1837220442008272,-0.7281961187028638,1.1644739229751015,-0.0500266209159872,,1,2011-08-29,241,117,78,Siphon,PE_3da987b4bbd059aa3b87,CO_7c78c0c863ecad2ad003,2011-08-29,7.104604135056629,9.717051342153601,1.0
1147,2012-05-15,2012,1,1,CT,OUT,CT1-01-OT,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT1 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT1 I1 T1, T2, T3"" The results are averages of the 3 samples taken at different times. Before cultivation.",TotalP,0.089,0.004,,478986.27,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.0355209043333333,0.0,0,0.089,0.05,0,0.004,0.05,TP,-0.398188529367726,-0.3808256227879807,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,10.841775090256016,,1,2012-05-15,136,12,170,Siphon,PE_df9469438e8cb790e7af,CO_7987e36c43f067b54276,2012-05-15,0.08525984395082342,0.0,1.0
2258,2012-05-15,2012,1,1,CT,OUT,CT1-01-OT,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT1 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT1 I1 T1, T2, T3"" The results are averages of the 3 samples taken at different times. Before cultivation.",ICP,0.086,0.004,,478986.27,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.0355209043333333,0.0,0,0.086,,0,0.004,,ICP,-0.4737945891656965,-0.1917988185229168,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,10.841775090256016,,1,2012-05-15,136,12,170,Siphon,PE_df9469438e8cb790e7af,CO_ea215720034a4c3073d7,2012-05-15,0.08250122151174369,0.0,1.0
4480,2012-05-15,2012,1,1,CT,OUT,CT1-01-OT,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT1 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT1 I1 T1, T2, T3"" The results are averages of the 3 samples taken at different times. Before cultivation.",Nitrate,9.777,8.27,,478986.27,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.0355209043333333,0.0,0,9.777,0.2,0,8.27,0.2,NO3,0.9774066215319664,0.6767289021441518,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,10.841775090256016,,1,2012-05-15,136,12,170,Siphon,PE_df9469438e8cb790e7af,CO_cb75a48046c21183cc0f,2012-05-15,2.3774142336146946,0.0,1.0
7813,2012-05-15,2012,1,1,CT,OUT,CT1-01-OT,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT1 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT1 I1 T1, T2, T3"" The results are averages of the 3 samples taken at different times. Before cultivation.",TotalN,2.693,0.02,,478986.27,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.0355209043333333,0.0,0,2.693,,0,0.02,,TN,-0.9941473228282472,-1.498609150894002,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,10.841775090256016,,1,2012-05-15,136,12,170,Siphon,PE_df9469438e8cb790e7af,CO_779d7a5455d90d1af1f0,2012-05-15,1.3064391358704261,0.0,1.0
14479,2012-05-15,2012,1,1,CT,OUT,CT1-01-OT,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT1 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT1 I1 T1, T2, T3"" The results are averages of the 3 samples taken at different times. Before cultivation.",TSS,1216.56,,,478986.27,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.0355209043333333,0.0,0,1216.56,,0,,,TSS,-0.0399528038660527,,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,10.841775090256016,,1,2012-05-15,136,12,170,Siphon,PE_df9469438e8cb790e7af,CO_be569a9d9af25886afa8,2012-05-15,7.104604135056629,0.0,1.0
1150,2012-05-16,2012,1,2,CT,OUT,CT2-01-0T,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT2 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT2 I1 T1, T2, T3""",TotalP,0.188,0.004,,442968.75,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.1550003101666666,0.0,0,0.188,0.05,0,0.004,0.05,TP,-0.3611912971584697,-0.3808256227879807,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,9.799461873501578,,1,2012-05-16,137,13,169,Siphon,PE_c022cac1f55e539686af,CO_0eaa69a16d7c358a329a,2012-05-16,0.1722712209404532,0.0,1.0
2261,2012-05-16,2012,1,2,CT,OUT,CT2-01-0T,,AC,False,,True,0.0,GBW,Transducer,Siphon,7 V,,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing)","CT2 LABELED NO RUNOFF IN OTHER MASTER SHEET, THESE VALUES ARE FROM ""1st irr. (before cultivate) CSU Lab runoff nutrients"". Flagged because samples were taken with a weer in the field, not representative of runoff. Og sample labels ""CT2 I1 T1, T2, T3""",ICP,0.182,0.004,,442968.75,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,465.74125,255.04375,2011-11-15,False,0.0,2012,True,,2012-05-03,PlantDate proxy,253.58125,False,2011-11-15,0.0,2012.0,,0.1550003101666666,0.0,0,0.182,,0,0.004,,ICP,-0.0100389804618507,-0.1917988185229168,1.979998096371552,-0.8648897592091505,-1.4770375804105724,-1.3151477727398646,9.799461873501578,,1,2012-05-16,137,13,169,Siphon,PE_c022cac1f55e539686af,CO_2206b111c94d5ad89c25,2012-05-16,0.16720791898390647,0.0,1.0
