_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate
11395,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,AC,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST2 I2 Time 1, 2, 3, 2-D. TP, TKN, TSP average of ST I1 T1, 2, 3.",Selenium,,,,124076.27,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
11396,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,TRUE,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,Selenium,,,,124076.27,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
12506,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,AC,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST2 I2 Time 1, 2, 3, 2-D. TP, TKN, TSP average of ST I1 T1, 2, 3.",NPOC,6.6725,4.405,,124076.27,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
12507,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,TRUE,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,NPOC,5.68,4.405,,124076.27,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
13617,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,AC,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST2 I2 Time 1, 2, 3, 2-D. TP, TKN, TSP average of ST I1 T1, 2, 3.",TDS,,,,124076.27,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
13618,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,TRUE,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TDS,,,,124076.27,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
14728,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,AC,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST2 I2 Time 1, 2, 3, 2-D. TP, TKN, TSP average of ST I1 T1, 2, 3.",TSS,287.083,,,124076.27,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
14729,2016-06-20,2016,2,2,MT,OUT,MT2-02-OT,False,TRUE,False,,False,2597.65,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",,TSS,271.667,,,124076.27,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,grain corn,433.55,32.58125000000001
292,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,OrthoP,,U,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
293,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,OrthoP,U,U,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
1403,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalP,0.15,U,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
1404,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalP,0.1,U,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
2514,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
2515,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
3625,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TKN,7.4,U,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
3626,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TKN,U,U,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
4736,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrate,,9.5,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
4737,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrate,9.3,9.5,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
5847,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
5848,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
6958,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NitrateNitrite,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
6959,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NitrateNitrite,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
8069,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalN,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
8070,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalN,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
9180,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
9181,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
10291,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
10292,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
11402,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
11403,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
12513,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
12514,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
13624,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
13625,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
14735,2017-06-26,2017,1,1,MT,OUT,MT1-01-FF,True,FALSE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,1123.333,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
14736,2017-06-26,2017,1,1,MT,OUT,MT1-01-OT,False,TRUE,False,,False,16900.03,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,213.333,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
298,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,OrthoP,,U,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
299,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,OrthoP,U,U,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
1409,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalP,0.91,U,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
1410,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalP,0.13,U,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
2520,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
2521,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
3631,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TKN,,U,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
3632,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TKN,2.6,U,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
4742,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrate,,9.5,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
4743,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrate,9.7,9.5,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
5853,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
5854,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
6964,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NitrateNitrite,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
6965,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NitrateNitrite,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
8075,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalN,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
8076,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TotalN,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
9186,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
9187,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
10297,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
10298,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
11408,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
11409,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
12519,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
12520,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
13630,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
13631,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
14741,2017-06-27,2017,1,2,MT,OUT,MT2-01-FF,True,FALSE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,1665,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
14742,2017-06-27,2017,1,2,MT,OUT,MT2-01-OT,False,TRUE,False,,False,8724.43,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,765,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
306,2017-07-09,2017,2,1,MT,OUT,MT1-02-FF,True,FALSE,False,H,False,34386.73,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,0.073,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
307,2017-07-09,2017,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,H,False,34386.73,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,U,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,507.4875,52.08125000000001
