PhysicalEventID,Year,Treatment,Rep,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_0373cedd6c6b07cdac38,2025,ST,1,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_0373cedd6c6b07cdac38,2025,ST,1,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_041660a509b242990967,2018,MT,2,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_041660a509b242990967,2018,MT,2,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_04c02bec0f0f9a370498,2012,MT,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A318. Nitrates from CDA lab",1,False,1,1,1,Transducer,1,10 V,14.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_0503afb14c99d9e82049,2018,CT,1,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,ICP,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,NH4,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,NO2,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,NO3,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,NOx,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,NPOC,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,OP,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,Se,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,TDS,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,TKN,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,TN,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,TP,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,TSP,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_051cd85fc942217be314,2021,CT,2,TSS,2,2,1,LC,1,Etape,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_0609bb3a38fc48d18c44,2013,CT,1,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,0,0,,0,,0.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06463f55c291ea1d15a9,2013,ST,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,ICP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,NH4,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,NO2,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,NO3,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,NOx,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,NPOC,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,OP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,Se,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,TDS,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,TKN,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,TN,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,TP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,TSP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_0656666c2b33c1a71dfc,2022,ST,2,TSS,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,ICP,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,NH4,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,NO2,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,NO3,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,NOx,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,NPOC,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,OP,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,Se,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,TDS,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,TKN,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,TN,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,TP,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,TSP,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06726b0bbd436c0f2638,2016,MT,1,TSS,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28.0,median,median
PE_06846811b2896d804676,2013,CT,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06846811b2896d804676,2013,CT,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06846811b2896d804676,2013,CT,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06846811b2896d804676,2013,CT,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06846811b2896d804676,2013,CT,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06846811b2896d804676,2013,CT,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_06846811b2896d804676,2013,CT,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
