PhysicalEventID,Year,Irrigation,Rep,Treatment,Analyte,Concentration_mg_L,ConcentrationObservationIDs,Volume_L,VolumeObservationIDs,Load_kg,ObservedEventLoadComplete
PE_06726b0bbd436c0f2638,2016,1,1,MT,NO2,NA,NA,9890.96,VO_ed2c5d04eed2e312fc5a,NA,FALSE
PE_06726b0bbd436c0f2638,2016,1,1,MT,NO3,5.1145,CO_4f0e70f993083de9a594;CO_de650d61f5bd166a91f8,9890.96,VO_ed2c5d04eed2e312fc5a,0.05058731491999999,TRUE
PE_06726b0bbd436c0f2638,2016,1,1,MT,OP,0.0315,CO_8acc23987b8960d83c44;CO_8b496bf96bbcc9e5ac11,9890.96,VO_ed2c5d04eed2e312fc5a,3.1156523999999994e-4,TRUE
PE_06726b0bbd436c0f2638,2016,1,1,MT,Se,NA,NA,9890.96,VO_ed2c5d04eed2e312fc5a,NA,FALSE
PE_06726b0bbd436c0f2638,2016,1,1,MT,TDS,NA,NA,9890.96,VO_ed2c5d04eed2e312fc5a,NA,FALSE
PE_06726b0bbd436c0f2638,2016,1,1,MT,TKN,0.129,CO_1d8090bacab301cac5ed;CO_8b34042b7a96b3ba94b2,9890.96,VO_ed2c5d04eed2e312fc5a,0.0012759338399999998,TRUE
PE_06726b0bbd436c0f2638,2016,1,1,MT,TN,4.877,CO_577f11e5831c1e187892;CO_a90a92380af2f044ea5e,9890.96,VO_ed2c5d04eed2e312fc5a,0.048238211919999996,TRUE
PE_06726b0bbd436c0f2638,2016,1,1,MT,TP,0.012,CO_81a4373c77b042b75ad6;CO_8cfecd937a9328ecb71d,9890.96,VO_ed2c5d04eed2e312fc5a,1.1869152e-4,TRUE
PE_06726b0bbd436c0f2638,2016,1,1,MT,TSS,226.6685,CO_0de6507036b0059711f1;CO_77c2f9edc1f7a0d882a8,9890.96,VO_ed2c5d04eed2e312fc5a,2.24196906676,TRUE
PE_06846811b2896d804676,2013,2,2,CT,NH4,NA,NA,17620,VO_2d35eadb92ff161413e3,NA,FALSE
PE_06846811b2896d804676,2013,2,2,CT,NO2,NA,NA,17620,VO_2d35eadb92ff161413e3,NA,FALSE
PE_06846811b2896d804676,2013,2,2,CT,NO3,8.005,CO_143cf2c38c63401ee6c6,17620,VO_2d35eadb92ff161413e3,0.1410481,TRUE
PE_06846811b2896d804676,2013,2,2,CT,OP,NA,NA,17620,VO_2d35eadb92ff161413e3,NA,FALSE
PE_06846811b2896d804676,2013,2,2,CT,Se,NA,NA,17620,VO_2d35eadb92ff161413e3,NA,FALSE
PE_06846811b2896d804676,2013,2,2,CT,TDS,NA,NA,17620,VO_2d35eadb92ff161413e3,NA,FALSE
PE_06846811b2896d804676,2013,2,2,CT,TKN,6.115,CO_fd7153335627c9fe4200,17620,VO_2d35eadb92ff161413e3,0.1077463,TRUE
PE_06846811b2896d804676,2013,2,2,CT,TN,NA,NA,17620,VO_2d35eadb92ff161413e3,NA,FALSE
PE_06846811b2896d804676,2013,2,2,CT,TP,0.371,CO_2b36364b92fdfed9c638,17620,VO_2d35eadb92ff161413e3,0.006537019999999999,TRUE
PE_06846811b2896d804676,2013,2,2,CT,TSS,1958.4,CO_520c39da8f0618e9597b,17620,VO_2d35eadb92ff161413e3,34.507008,TRUE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,NO2,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,NO3,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,OP,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,Se,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,TKN,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,TP,NA,NA,NA,NA,NA,FALSE
PE_06cf6ee8f5f1de6d062c,2018,1,2,CT,TSS,NA,NA,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,NO2,0,CO_1583bfd6f8044d4717e1;CO_3b4bee7de5f1464e5930;CO_c896242ec59470fd98fe,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,NO3,6.3,CO_3c2ea00c905c2d6de929;CO_55477b4e000876b5e0ef;CO_b1537e61106f66d87786,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,OP,0,CO_01ce4b291ad3ecd240be;CO_683d098205b11550f2d7;CO_85ea151b8c5b5ab0d334,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,Se,0.0059,CO_2bde005fe96a6b68e27a;CO_4fbda58398a3c44af105;CO_6f1309afdeb36c24934b,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,TKN,0,CO_2a5f03ab4dc52c455d0a;CO_6aea7c4f81ebe6ea46c5;CO_f8a789591ad8dac092a4,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,TP,0.12,CO_434f4d14c1eb231306b5;CO_a0bd94956b9f42cde97b;CO_f6c9da6121853fcc02a2,NA,NA,NA,FALSE
PE_074f45d65401c8fdb3f5,2022,4,1,CT,TSS,90,CO_011213b6c85a95a13823;CO_38d1b68184b8e37c736e;CO_66d3a63c246352f62968,NA,NA,NA,FALSE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,NH4,0.005,CO_11485ec6072016b540ca;CO_eb7046437af1e3e9f711,5268.72,VO_5e8ffbfda63feba2e0b2,2.6343600000000003e-5,TRUE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,NO2,NA,NA,5268.72,VO_5e8ffbfda63feba2e0b2,NA,FALSE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,NO3,7.909,CO_2334b98bcb4ab2c5c971;CO_94f237831755112ed659,5268.72,VO_5e8ffbfda63feba2e0b2,0.04167030648,TRUE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,OP,0.059,CO_9e6a72557ada15d02001;CO_e888a676e1926d0c08b5,5268.72,VO_5e8ffbfda63feba2e0b2,3.1085448000000004e-4,TRUE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,Se,NA,NA,5268.72,VO_5e8ffbfda63feba2e0b2,NA,FALSE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,TDS,NA,NA,5268.72,VO_5e8ffbfda63feba2e0b2,NA,FALSE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,TKN,0.22,CO_a3bc9e9e58099bc938ef,5268.72,VO_5e8ffbfda63feba2e0b2,0.0011591184000000001,TRUE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,TN,8.64,CO_7a0fc5c7060a84eff25e;CO_b85be080814b2d639869,5268.72,VO_5e8ffbfda63feba2e0b2,0.04552174080000001,TRUE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,TP,0.164,CO_16c6411a67ff85c3c3ab,5268.72,VO_5e8ffbfda63feba2e0b2,8.640700800000001e-4,TRUE
PE_078b8edebaf25b47ca9c,2015,6,2,MT,TSS,124.5835,CO_21c2caa5a80ed0d9fb12;CO_a381d1cfa86c275ef6c1,5268.72,VO_5e8ffbfda63feba2e0b2,0.65639557812,TRUE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,NH4,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,NO2,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,NO3,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,OP,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,Se,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,TDS,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,TKN,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,TN,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,TP,NA,NA,2499.6,VO_138ba356bac9631296fd,NA,FALSE
PE_07b0e2786e6c6d7e52f2,2025,S1,2,MT,TSS,343.3333333,CO_695676b653995a4036ff,2499.6,VO_138ba356bac9631296fd,0.8581959999166799,TRUE
PE_07fb872524ea7e0b9145,2014,5,2,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,NO2,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,NO3,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,OP,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,Se,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,TKN,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,TP,NA,NA,NA,NA,NA,FALSE
PE_07fb872524ea7e0b9145,2014,5,2,CT,TSS,NA,NA,NA,NA,NA,FALSE
PE_084268df6eb9d4246043,2012,7,1,MT,NH4,NA,NA,20356,VO_64c19839eadcf01ebde4,NA,FALSE
PE_084268df6eb9d4246043,2012,7,1,MT,NO2,NA,NA,20356,VO_64c19839eadcf01ebde4,NA,FALSE
PE_084268df6eb9d4246043,2012,7,1,MT,NO3,6.877,CO_5f5e771dcb7bd8b6f12b,20356,VO_64c19839eadcf01ebde4,0.139988212,TRUE
PE_084268df6eb9d4246043,2012,7,1,MT,OP,0.078,CO_96061e92f58e4bdcdee7,20356,VO_64c19839eadcf01ebde4,0.001587768,TRUE
PE_084268df6eb9d4246043,2012,7,1,MT,Se,NA,NA,20356,VO_64c19839eadcf01ebde4,NA,FALSE
PE_084268df6eb9d4246043,2012,7,1,MT,TDS,NA,NA,20356,VO_64c19839eadcf01ebde4,NA,FALSE
PE_084268df6eb9d4246043,2012,7,1,MT,TKN,NA,NA,20356,VO_64c19839eadcf01ebde4,NA,FALSE
PE_084268df6eb9d4246043,2012,7,1,MT,TN,0.007,CO_be180d34dddf670bded2,20356,VO_64c19839eadcf01ebde4,1.4249199999999998e-4,TRUE
PE_084268df6eb9d4246043,2012,7,1,MT,TP,1.312,CO_d40535ac09aac0ef32f8,20356,VO_64c19839eadcf01ebde4,0.026707072000000002,TRUE
PE_084268df6eb9d4246043,2012,7,1,MT,TSS,913.08,CO_cdb456f85637c437ac87,20356,VO_64c19839eadcf01ebde4,18.586656480000002,TRUE
PE_09a938930ab837ebeb36,2015,4,2,MT,NH4,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,NO2,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,NO3,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,OP,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,Se,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,TDS,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,TKN,0.322,CO_28bbad4c3a502526118c,25847.77,VO_3b247a1a2cfd92c5e404,0.00832298194,TRUE
PE_09a938930ab837ebeb36,2015,4,2,MT,TN,NA,NA,25847.77,VO_3b247a1a2cfd92c5e404,NA,FALSE
PE_09a938930ab837ebeb36,2015,4,2,MT,TP,0.289,CO_cba8d3a39041d4164e60,25847.77,VO_3b247a1a2cfd92c5e404,0.00747000553,TRUE
PE_09a938930ab837ebeb36,2015,4,2,MT,TSS,340,CO_1e05e94f3dc87bcad898,25847.77,VO_3b247a1a2cfd92c5e404,8.788241800000002,TRUE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,NO2,NA,NA,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,NO3,8.4,CO_25b99b9c636ea2d7820f;CO_30ca4f2a75646c34c2dd;CO_935dad48e67dd3980afe,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,OP,0,CO_5e5c743a015ff8d81e23;CO_ba689abd93c9c6a7d08b;CO_e13b778ae833ca8c5d75,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,Se,0.0074,CO_14aefda9799b3919125b;CO_4bcdee47f1d7632424d7;CO_a5196fecd0525d28139d,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,TKN,2,CO_2e86d55251d6498c920d;CO_51e197d549d75965d0ad;CO_d9cf8835e2a75f03b59e,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,TP,0.29,CO_de690d1ae70d10081585;CO_ee09198e46224875cf39;CO_f68a11527b819bdf3658,NA,NA,NA,FALSE
PE_0ac2121b8fe18c0053e2,2021,4,1,CT,TSS,1130,CO_299d8425d61ad84cc1a4;CO_e693087a7883833e209f;CO_fdf2b4eede6eba119853,NA,NA,NA,FALSE
PE_0b902961f965469f339e,2020,5,1,ST,NH4,NA,NA,19448.92,VO_3c1c2025ee2bb10e7ab0,NA,FALSE
PE_0b902961f965469f339e,2020,5,1,ST,NO2,NA,NA,19448.92,VO_3c1c2025ee2bb10e7ab0,NA,FALSE
PE_0b902961f965469f339e,2020,5,1,ST,NO3,7.9,CO_371e6e08c996fca6c5a8;CO_7b3087f7c84638235f3f,19448.92,VO_3c1c2025ee2bb10e7ab0,0.15364646799999998,TRUE
PE_0b902961f965469f339e,2020,5,1,ST,OP,0,CO_0e12831a7047f759733b;CO_75c3e223190bf1a1fa2a,19448.92,VO_3c1c2025ee2bb10e7ab0,0,TRUE
PE_0b902961f965469f339e,2020,5,1,ST,Se,0.0053,CO_0d999a1f69950a0e1c70;CO_c14379df233ffbc038c7,19448.92,VO_3c1c2025ee2bb10e7ab0,1.0307927599999999e-4,TRUE
PE_0b902961f965469f339e,2020,5,1,ST,TDS,NA,NA,19448.92,VO_3c1c2025ee2bb10e7ab0,NA,FALSE
PE_0b902961f965469f339e,2020,5,1,ST,TKN,0,CO_5450f0a658b52a4b3ecc;CO_5b382a8191264f074a52,19448.92,VO_3c1c2025ee2bb10e7ab0,0,TRUE
PE_0b902961f965469f339e,2020,5,1,ST,TN,NA,NA,19448.92,VO_3c1c2025ee2bb10e7ab0,NA,FALSE
PE_0b902961f965469f339e,2020,5,1,ST,TP,0.0255,CO_46b724b2f85d4f7bd485;CO_9e2d999a438d4dc3a1cc,19448.92,VO_3c1c2025ee2bb10e7ab0,4.9594746e-4,TRUE
PE_0b902961f965469f339e,2020,5,1,ST,TSS,38.3335,CO_6179be2bae37f63dd39c;CO_a06b96c5eefd8f70fa9e,19448.92,VO_3c1c2025ee2bb10e7ab0,0.7455451748199999,TRUE
PE_0bb94842a812bc6b3413,2020,5,2,MT,NH4,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,NO2,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,NO3,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,OP,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,Se,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,TDS,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,TKN,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,TN,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,TP,NA,NA,NA,NA,NA,FALSE
PE_0bb94842a812bc6b3413,2020,5,2,MT,TSS,NA,NA,NA,NA,NA,FALSE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,NH4,NA,NA,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,NA,FALSE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,NO2,0.7235,CO_2e585ada8d9d1c9b19e2;CO_b138c0b35a9113112287;CO_e485f271f7db87ad8888;CO_e524d225a5a87cdb208c,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,0.029963361810000005,TRUE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,NO3,0.14150000000000001,CO_13b1475cbe243903914c;CO_34ff3bb3732ca5436824;CO_833d6983cdb9e4c6c12b;CO_9fa4354c24b3c7a2b0d4,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,0.0058601460900000015,TRUE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,OP,0.1785,CO_32eb1a8dafeb0873c8d0;CO_bcce03f625c22998dcb8;CO_d88c39de46401a311ffd;CO_de2d0a787b3351763f3c,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,0.007392481110000001,TRUE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,Se,NA,NA,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,NA,FALSE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,TDS,672,CO_2de2a7cba3e79d430925;CO_ad3152bfd262652d7f34;CO_ba7552f4c7a81df97934;CO_dc8d1a33645db8bcfef8,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,27.830517120000003,TRUE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,TKN,0,CO_07df47f4857229805333;CO_8ed5f6c97c680e72cf3d;CO_d73398cebe5ea8605776;CO_f2c8a205eccaca21250b,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,0,TRUE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,TN,NA,NA,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,NA,FALSE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,TP,0.71,CO_08c159cb811c2742199f;CO_24fae883d5ce2d893f20;CO_33cc6da30d940c4ffa0c;CO_5183d65cc71ba70196e7,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,0.029404266600000003,TRUE
PE_0c2d197a5610b0bbb10e,2025,6,2,ST,TSS,678.333,CO_0a15a807e9d07c2b546d;CO_3a57c84908467468f972;CO_b3abeed147488ba3d1d0;CO_f79c5acdee5572581777,41414.46000000001,VO_0db1845a371c3f473af3;VO_3847c3358492cbab6a19,28.092794895180003,TRUE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,NH4,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,NO2,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,NO3,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,OP,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,Se,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,TDS,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,TKN,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,TN,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,TP,NA,NA,NA,NA,NA,FALSE
PE_0c5f6cae2ecb3b88339a,2013,1,2,ST,TSS,NA,NA,NA,NA,NA,FALSE
PE_0c873ebca68f220b5575,2014,3,2,CT,NH4,NA,NA,35177.79,VO_8108ac99f980f0dcf458,NA,FALSE
PE_0c873ebca68f220b5575,2014,3,2,CT,NO2,NA,NA,35177.79,VO_8108ac99f980f0dcf458,NA,FALSE
PE_0c873ebca68f220b5575,2014,3,2,CT,NO3,9.002500000000001,CO_4ebbca3ca29aad239c61;CO_6e49b6d291aff4f2be83;CO_d6da8b1e3b2432e1043b;CO_d7ccad3f6bbcb9a9eeb3,35177.79,VO_8108ac99f980f0dcf458,0.3166880544750001,TRUE
PE_0c873ebca68f220b5575,2014,3,2,CT,OP,0.0675,CO_41e521adf8ae7a0f419e;CO_4a8596a7790b5ca9e067;CO_cba28b89eb859497f544;CO_dac53c17c250fd4d4d81,35177.79,VO_8108ac99f980f0dcf458,0.002374500825,TRUE
PE_0c873ebca68f220b5575,2014,3,2,CT,Se,NA,NA,35177.79,VO_8108ac99f980f0dcf458,NA,FALSE
PE_0c873ebca68f220b5575,2014,3,2,CT,TDS,NA,NA,35177.79,VO_8108ac99f980f0dcf458,NA,FALSE
PE_0c873ebca68f220b5575,2014,3,2,CT,TKN,6.29,CO_b96cb18015f6896c4fc7,35177.79,VO_8108ac99f980f0dcf458,0.2212682991,TRUE
PE_0c873ebca68f220b5575,2014,3,2,CT,TN,4.925000000000001,CO_54d639e084afe6381ba6;CO_86f24e0a8f1140e3cdf5;CO_8be140392743ec8e7aa6;CO_e8322f8887bb25b3fcb0,35177.79,VO_8108ac99f980f0dcf458,0.17325061575000003,TRUE
PE_0c873ebca68f220b5575,2014,3,2,CT,TP,0.9430000000000001,CO_065f4fa6723db9087ba0;CO_2adf89afa76f370d5409;CO_6fa0b9010de4170dbe21;CO_da9570a2a77104e59f01,35177.79,VO_8108ac99f980f0dcf458,0.03317265597,TRUE
PE_0c873ebca68f220b5575,2014,3,2,CT,TSS,523.333,CO_47e390604bc023d0a432;CO_64fd0d4db8bb0aee5540;CO_bfb51e52c55467518910;CO_d5a7ba70a40e84ffe2d0,35177.79,VO_8108ac99f980f0dcf458,18.40969837407,TRUE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,NH4,NA,NA,741.86,VO_32b9e8c4049152e82b8f,NA,FALSE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,NO2,NA,NA,741.86,VO_32b9e8c4049152e82b8f,NA,FALSE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,NO3,7.2,CO_5010c493958a86e59cdc,741.86,VO_32b9e8c4049152e82b8f,0.0053413919999999995,TRUE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,OP,0.09,CO_8e6aee9efac8086ebac5,741.86,VO_32b9e8c4049152e82b8f,6.67674e-5,TRUE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,Se,NA,NA,741.86,VO_32b9e8c4049152e82b8f,NA,FALSE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,TDS,NA,NA,741.86,VO_32b9e8c4049152e82b8f,NA,FALSE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,TKN,0.6,CO_21872bbd9f73229aeb3f,741.86,VO_32b9e8c4049152e82b8f,4.45116e-4,TRUE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,TN,NA,NA,741.86,VO_32b9e8c4049152e82b8f,NA,FALSE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,TP,0.13,CO_8c40a6d264e529987be3,741.86,VO_32b9e8c4049152e82b8f,9.64418e-5,TRUE
PE_0d069e1b4f6cd76df6ac,2017,6,2,MT,TSS,241.66649999999998,CO_2f740492044a5a10ec52;CO_423d73e3f18c3861f361,741.86,VO_32b9e8c4049152e82b8f,0.17928270968999999,TRUE
PE_0d403a1dbd25bf378957,2012,7,2,CT,NH4,NA,NA,16037,VO_e10b74e7dc66a67337f3,NA,FALSE
PE_0d403a1dbd25bf378957,2012,7,2,CT,NO2,NA,NA,16037,VO_e10b74e7dc66a67337f3,NA,FALSE
PE_0d403a1dbd25bf378957,2012,7,2,CT,NO3,6.65,CO_f36e412aea00d7c622f3,16037,VO_e10b74e7dc66a67337f3,0.10664605,TRUE
PE_0d403a1dbd25bf378957,2012,7,2,CT,OP,0.085,CO_f369cb89fc627e668987,16037,VO_e10b74e7dc66a67337f3,0.0013631450000000003,TRUE
PE_0d403a1dbd25bf378957,2012,7,2,CT,Se,NA,NA,16037,VO_e10b74e7dc66a67337f3,NA,FALSE
PE_0d403a1dbd25bf378957,2012,7,2,CT,TDS,NA,NA,16037,VO_e10b74e7dc66a67337f3,NA,FALSE
PE_0d403a1dbd25bf378957,2012,7,2,CT,TKN,NA,NA,16037,VO_e10b74e7dc66a67337f3,NA,FALSE
PE_0d403a1dbd25bf378957,2012,7,2,CT,TN,1.723,CO_cd185509429cd1b10768,16037,VO_e10b74e7dc66a67337f3,0.027631751,TRUE
PE_0d403a1dbd25bf378957,2012,7,2,CT,TP,1.136,CO_274897360371d52c0d6f,16037,VO_e10b74e7dc66a67337f3,0.018218032,TRUE
PE_0d403a1dbd25bf378957,2012,7,2,CT,TSS,963.66,CO_d20fdf0c14354aad8439,16037,VO_e10b74e7dc66a67337f3,15.45421542,TRUE
PE_0db94b33091790ae448c,2017,3,1,CT,NH4,NA,NA,36426.84,VO_3fa5a2cb1591a6b552bd,NA,FALSE
PE_0db94b33091790ae448c,2017,3,1,CT,NO2,NA,NA,36426.84,VO_3fa5a2cb1591a6b552bd,NA,FALSE
PE_0db94b33091790ae448c,2017,3,1,CT,NO3,9.4,CO_6e73a9ee394de721f40c;CO_934255a2493ce28661fb;CO_9625b0d86d2d7e9854b7,36426.84,VO_3fa5a2cb1591a6b552bd,0.34241229599999995,TRUE
PE_0db94b33091790ae448c,2017,3,1,CT,OP,0,CO_156091ee0884f36de983;CO_8d1ede4f889e0ed6f082;CO_aae02129362d611717b6,36426.84,VO_3fa5a2cb1591a6b552bd,0,TRUE
PE_0db94b33091790ae448c,2017,3,1,CT,Se,NA,NA,36426.84,VO_3fa5a2cb1591a6b552bd,NA,FALSE
PE_0db94b33091790ae448c,2017,3,1,CT,TDS,NA,NA,36426.84,VO_3fa5a2cb1591a6b552bd,NA,FALSE
