_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventVolumeID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
10002,2011-07-01,2011,1.0,2,CT,OUT,CT2-01-0T,False,AC,False,,False,7426.17,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2-T1, CT2-T2, CT2-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSP,,,,52493.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,,,0,,,TSP,,,2.62718420703775,-1.1837220442008272,-1.1419805419311555,-1.3151477727398646,-1.5005142995239609,,1,182,58,137,Siphon,Date=2011-07-01T00:00:00|Year=2011|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-0T|MeasureMethod=Transducer,,8.912900176864722,0.5568454867993102,0.0,2.1296296002350497,12858.575856712781,3198.266641653099,51688.5619332005,0.5568454867993102,0.0,2.1296296002350497,0.6982530088043551,,,,,0.5568454867993102,7426.17
11113,2011-07-01,2011,1.0,2,CT,OUT,CT2-01-0T,False,AC,False,,False,7426.17,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2-T1, CT2-T2, CT2-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Selenium,,,,52493.88,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,,0.0015,0,,0.0015,Se,,,2.62718420703775,-1.1837220442008272,-1.1419805419311555,-1.3151477727398646,-1.5005142995239609,,1,182,58,137,Siphon,Date=2011-07-01T00:00:00|Year=2011|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-0T|MeasureMethod=Transducer,,8.912900176864722,0.5181328661732882,0.0,2.051808028061596,12858.575856712781,3198.266641653099,51688.5619332005,0.5181328661732882,0.0,2.051808028061596,0.6982530088043551,,,,,0.5181328661732882,7426.17
12224,2011-07-01,2011,1.0,2,CT,OUT,CT2-01-0T,False,AC,False,,False,7426.17,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2-T1, CT2-T2, CT2-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NPOC,,,,52493.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,,,0,,,NPOC,,,2.62718420703775,-1.1837220442008272,-1.1419805419311555,-1.3151477727398646,-1.5005142995239609,,1,182,58,137,Siphon,Date=2011-07-01T00:00:00|Year=2011|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-0T|MeasureMethod=Transducer,,8.912900176864722,5.380966835554042,2.1742348738656747,11.827260544477145,12858.575856712781,3198.266641653099,51688.5619332005,5.380966835554042,2.1742348738656747,11.827260544477145,0.6982530088043551,,,,,5.380966835554042,7426.17
13335,2011-07-01,2011,1.0,2,CT,OUT,CT2-01-0T,False,AC,False,,False,7426.17,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2-T1, CT2-T2, CT2-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TDS,,,,52493.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,,,0,,,TDS,,,2.62718420703775,-1.1837220442008272,-1.1419805419311555,-1.3151477727398646,-1.5005142995239609,,1,182,58,137,Siphon,Date=2011-07-01T00:00:00|Year=2011|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-0T|MeasureMethod=Transducer,,8.912900176864722,6.842240792928931,2.901150853106669,14.76476864648868,12858.575856712781,3198.266641653099,51688.5619332005,6.842240792928931,2.901150853106669,14.76476864648868,0.6982530088043551,,,,,6.842240792928931,7426.17
14446,2011-07-01,2011,1.0,2,CT,OUT,CT2-01-0T,False,AC,False,,False,7426.17,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2-T1, CT2-T2, CT2-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSS,1149.12,,,52493.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,1149.12,,0,,,TSS,-0.0690183002118578,,2.62718420703775,-1.1837220442008272,-1.1419805419311555,-1.3151477727398646,-1.5005142995239609,,1,182,58,137,Siphon,Date=2011-07-01T00:00:00|Year=2011|Irrigation=1.0|Rep=2|Treatment=CT|SampleID=CT2-01-0T|MeasureMethod=Transducer,7.0476215637395265,8.912900176864722,1241.2638747001051,616.9686268929173,2496.2457617210566,12858.575856712781,3198.266641653099,51688.5619332005,,,,,,,,,1149.12,7426.17
6,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",OrthoP,0.356,0.0,,105994.38,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,0.356,0.75,1,,0.75,OP,0.9540750248604208,-0.3885840286996418,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,0.3045391895182038,10.265404035576527,0.08904189151026083,0.0,1.1892331438577992,19357.541464607457,4815.11031567947,77811.4052551016,,,,,,,,,0.356,28720.58
1117,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TotalP,2.788,0.003,,105994.38,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,2.788,0.05,0,0.003,0.05,TP,0.610453185104825,-0.3939247207548482,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,1.3318381753238318,10.265404035576527,1.8211902463858372,0.40341122226034465,4.671263190758565,19357.541464607457,4815.11031567947,77811.4052551016,,,,,,,,,2.788,28720.58
2228,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",ICP,0.381,0.0,,105994.38,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,0.381,,1,,,ICP,0.9512877500804964,-0.5205967931336314,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,0.3228078744271551,10.265404035576527,0.11836910562162786,0.0,1.2481878173649696,19357.541464607457,4815.11031567947,77811.4052551016,,,,,,,,,0.381,28720.58
3339,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TKN,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,,0,,,TKN,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,4.780427845250003,1.8754945959006286,10.620034383572284,19357.541464607457,4815.11031567947,77811.4052551016,4.780427845250003,1.8754945959006286,10.620034383572284,0.6982530088043551,,,,,4.780427845250003,28720.58
4450,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",Nitrate,8.057,7.365,,105994.38,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,8.057,0.2,0,7.365,0.2,NO3,0.4856659696913643,0.4013682621047665,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,2.2035379393928114,10.265404035576527,7.605561177359437,3.2808673203184116,16.299224114184337,19357.541464607457,4815.11031567947,77811.4052551016,,,,,,,,,8.057,28720.58
5561,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",Nitrite,,,,105994.38,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,0.15,0,,0.15,NO2,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,0.34187693814269426,0.0,1.697491704278237,19357.541464607457,4815.11031567947,77811.4052551016,0.34187693814269426,0.0,1.697491704278237,0.6982530088043551,,,,,0.34187693814269426,28720.58
6672,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",NitrateNitrite,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,,0,,,NOx,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,2.7281357487132563,0.8545745202957831,6.494439295228226,19357.541464607457,4815.11031567947,77811.4052551016,2.7281357487132563,0.8545745202957831,6.494439295228226,0.6982530088043551,,,,,2.7281357487132563,28720.58
7783,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TotalN,5.593,2.725,,105994.38,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,5.593,,0,2.725,,TN,-0.2169085251631426,-0.7637600322035871,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,1.8860084801311625,10.265404035576527,4.710593917558451,1.8407554577151077,10.479651584471597,19357.541464607457,4815.11031567947,77811.4052551016,,,,,,,,,5.593,28720.58
8894,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",Ammonium(NH4),,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,,0,,,NH4,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,0.22718933606314057,0.0,1.466942354781732,19357.541464607457,4815.11031567947,77811.4052551016,0.22718933606314057,0.0,1.466942354781732,0.6982530088043551,,,,,0.22718933606314057,28720.58
10005,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TSP,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,,0,,,TSP,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,0.22937072471721884,0.0,1.4713274646460746,19357.541464607457,4815.11031567947,77811.4052551016,0.22937072471721884,0.0,1.4713274646460746,0.6982530088043551,,,,,0.22937072471721884,28720.58
11116,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",Selenium,,,,105994.38,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,0.0015,0,,0.0015,Se,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,0.23223365689321787,0.0,1.4770826390403506,19357.541464607457,4815.11031567947,77811.4052551016,0.23223365689321787,0.0,1.4770826390403506,0.6982530088043551,,,,,0.23223365689321787,28720.58
12227,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",NPOC,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,,0,,,NPOC,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,3.3123771550849437,1.1452075065899856,7.668903437346067,19357.541464607457,4815.11031567947,77811.4052551016,3.3123771550849437,1.1452075065899856,7.668903437346067,0.6982530088043551,,,,,3.3123771550849437,28720.58
13338,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TDS,,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,,,0,,,TDS,,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,,10.265404035576527,4.853757834192843,1.91197286231405,10.767445097047924,19357.541464607457,4815.11031567947,77811.4052551016,4.853757834192843,1.91197286231405,10.767445097047924,0.6982530088043551,,,,,4.853757834192843,28720.58
14449,2011-07-18,2011,2.0,1,CT,OUT,CT1-02-OT,False,AC,False,,False,28720.58,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT1 I2 T1, CT1 I2 T2, CT1 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.  CT1 I2 T2 value used in this sheet is the average between the sample and its dupe",TSS,1115.4,,,105994.38,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.03242,0,0,1115.4,,0,,,TSS,-0.0835510483847602,,2.62718420703775,-1.1837220442008272,-0.1812093930316139,-0.8192234335968713,0.0477399459924095,,1,199,75,120,Siphon,Date=2011-07-18T00:00:00|Year=2011|Irrigation=2.0|Rep=1|Treatment=CT|SampleID=CT1-02-OT|MeasureMethod=Transducer,7.017864501662167,10.265404035576527,1128.0134133162862,560.6317780625969,2268.5854067324917,19357.541464607457,4815.11031567947,77811.4052551016,,,,,,,,,1115.4,28720.58
9,2011-07-19,2011,2.0,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",OrthoP,0.127,0.0,,129724.88,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,0.127,0.75,1,,0.75,OP,-0.0861561612122027,-0.3885840286996418,2.62718420703775,-1.1837220442008272,-0.8777938664014566,-0.8192234335968713,0.7344783385910998,,1,200,76,119,Siphon,Date=2011-07-19T00:00:00|Year=2011|Irrigation=2.0|Rep=2|Treatment=CT|SampleID=CT2-02-OT|MeasureMethod=Transducer,0.11955923505763925,9.494207928403439,0.06815866218637552,0.0,1.1472528875030767,16676.68567223697,4148.154219834648,67035.60183376433,,,,,,,,,0.127,13281.57
1120,2011-07-19,2011,2.0,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalP,2.593,0.003,,129724.88,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,2.593,0.05,0,0.003,0.05,TP,0.5375798489350779,-0.3939247207548482,2.62718420703775,-1.1837220442008272,-0.8777938664014566,-0.8192234335968713,0.7344783385910998,,1,200,76,119,Siphon,Date=2011-07-19T00:00:00|Year=2011|Irrigation=2.0|Rep=2|Treatment=CT|SampleID=CT2-02-OT|MeasureMethod=Transducer,1.2789875081313817,9.494207928403439,1.8973181925449927,0.4412813425417609,4.824298463510398,16676.68567223697,4148.154219834648,67035.60183376433,,,,,,,,,2.593,13281.57
2231,2011-07-19,2011,2.0,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",ICP,0.154,0.0,,129724.88,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,0.154,,1,,,ICP,-0.1453010330004724,-0.5205967931336314,2.62718420703775,-1.1837220442008272,-0.8777938664014566,-0.8192234335968713,0.7344783385910998,,1,200,76,119,Siphon,Date=2011-07-19T00:00:00|Year=2011|Irrigation=2.0|Rep=2|Treatment=CT|SampleID=CT2-02-OT|MeasureMethod=Transducer,0.14323416808590783,9.494207928403439,0.11438412793445195,0.0,1.2401770647040222,16676.68567223697,4148.154219834648,67035.60183376433,,,,,,,,,0.154,13281.57
3342,2011-07-19,2011,2.0,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TKN,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975,,0.0418833333333333,0,0,,,0,,,TKN,,,2.62718420703775,-1.1837220442008272,-0.8777938664014566,-0.8192234335968713,0.7344783385910998,,1,200,76,119,Siphon,Date=2011-07-19T00:00:00|Year=2011|Irrigation=2.0|Rep=2|Treatment=CT|SampleID=CT2-02-OT|MeasureMethod=Transducer,,9.494207928403439,5.678895186645767,2.3224404023256175,12.42616736871363,16676.68567223697,4148.154219834648,67035.60183376433,5.678895186645767,2.3224404023256175,12.42616736871363,0.6982530088043551,,,,,5.678895186645767,13281.57
