VolumeObservationID,PhysicalEventID,Volume,MeasureMethod,FlumeMethod,source_row_count,_confirmed_zero,ObservationDate,_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,FF,Composite,IrrMethod,Notes,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventDate,y_logV,event_weight
VO_452ddd5ff9e52051fca1,PE_a814ea72d8a79e5ce612,30421.0,Transducer,7 V,14.0,False,2013-08-20,129,2013-08-20,2013,6,2,CT,OUT,False,AC,Siphon,The analyte values are averages of 6 samples over the irrigation period,,,102400.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,679.185,187.60625,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,1.0254234137687843,-0.6046932967446789,-0.1044889017087526,1.1644739229751015,-0.0562780369236218,,1,232,98,41,Siphon,2013-08-20,10.322921309871688,1.0
VO_9e4c15f6639f955f4a51,PE_91e7db994d29b3cdcef3,34505.0,Transducer,7 V,14.0,False,2013-08-28,132,2013-08-28,2013,7,1,CT,OUT,,,Siphon,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,679.185,187.60625,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,1.0254234137687843,-0.6046932967446789,0.0797748898766072,1.6603982621180948,,,1,240,106,33,Siphon,2013-08-28,10.448888500941809,1.0
VO_222c2bec9a2dfd372bcc,PE_5084a07101a28e5fba2b,43131.0,Transducer,7 V,14.0,False,2013-08-29,135,2013-08-29,2013,7,2,CT,OUT,,,Siphon,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,679.185,187.60625,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,1.0254234137687843,-0.6046932967446789,0.4689667278333442,1.6603982621180948,,,1,241,107,32,Siphon,2013-08-29,10.672020460001963,1.0
VO_01018d149452530442d9,PE_e1f06f083d001c899062,44359.44,Bubbler,7 V,56.0,False,2014-07-01,138,2014-07-01,2014,1,1,CT,OUT,True,FALSE,Siphon,OG sample ID CT1 I1 S1 - S1= the first first samplable water  through flume.,0.003,,126691.33,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,0.003,0.75,-0.3531485824273609,1.013232459990966,-0.3691199178617326,0.5243920491201023,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,2014-07-01,10.700103360260918,1.0
VO_75a5e3937e5c7a0b0b64,PE_0f6804c5fdc4da7fb4f7,67070.2,Bubbler,7 V,56.0,False,2014-07-02,148,2014-07-02,2014,1,2,CT,OUT,True,FALSE,Siphon,OG sample ID CT2 I1 S1 - S1= the first first samplable water  through flume.,0.003,,136319.18,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,0.003,0.75,-0.3531485824273609,1.013232459990966,-0.3691199178617326,1.549066571006764,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,2014-07-02,11.11351002068861,1.0
VO_d3a1d3b91adb9354357a,PE_ab1e5addf2e00bc003a1,10627.9,Transducer,7 V,14.0,False,2014-07-21,158,2014-07-21,2014,2,1,CT,OUT,,,Siphon,,,,104096.39,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,1.013232459990966,-0.3691199178617326,-0.9975230969164378,-0.8192234335968713,-0.0071861028379307,,1,202,76,134,Siphon,2014-07-21,9.271331985266537,1.0
VO_861933ea464b0914dfb0,PE_bb21dc13f44e7cae1045,7867.88,Transducer,7 V,14.0,False,2014-07-22,161,2014-07-22,2014,2,2,CT,OUT,,,Siphon,,,,95319.15,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,1.013232459990966,-0.3691199178617326,-1.122050949524524,-0.8192234335968713,-0.2611911886579907,,1,203,77,133,Siphon,2014-07-22,8.970671018704637,1.0
VO_df7984040ed81c26911d,PE_0f2c1b5db3c1949d1f74,22785.7,Bubbler,7 V,56.0,False,2014-08-04,164,2014-08-04,2014,3,1,CT,OUT,True,FALSE,Siphon,OG sample ID CT1 I3 S1 - S1= the first first samplable water  through flume.,,,112956.41,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,1.013232459990966,-0.3691199178617326,-0.4489818811141635,-0.3232990944538781,0.2492145584710281,,1,216,90,120,Siphon,2014-08-04,10.033932311404115,1.0
VO_8108ac99f980f0dcf458,PE_0c873ebca68f220b5575,35177.79,Bubbler,7 V,56.0,False,2014-08-05,173,2014-08-05,2014,3,2,CT,OUT,True,FALSE,Siphon,OG sample ID CT2 I3 S1 - S1= the first first samplable water  through flume.,,,89737.01,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,1.013232459990966,-0.3691199178617326,0.1101301387357439,-0.3232990944538781,-0.4227330799312825,,1,217,91,119,Siphon,2014-08-05,10.46819862315769,1.0
VO_78b6b3846b672a1539a9,PE_4c80e607422dec97f0c9,16189.58,Transducer,7 V,42.0,False,2014-08-17,182,2014-08-17,2014,4,1,CT,OUT,False,AC,Siphon,"TSS value  is an average of CT1 I4 S2,S3,S4,S5,S6,S7,S15",,,120960.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,1.013232459990966,-0.3691199178617326,-0.7465886590162262,0.1726252446891151,0.4808309395678845,,1,229,103,107,Siphon,2014-08-17,9.692184870613072,1.0
VO_4a0d1b84f8145e03eb34,PE_e4c541913dac4c0bca3d,70208.72,Transducer,7 V,28.0,False,2014-08-18,188,2014-08-18,2014,4,2,CT,OUT,False,AC,Siphon,"TSS value  is an average of CT2 I4 S1, S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S15,S16",,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,872.43,186.745,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,1.013232459990966,-0.3691199178617326,1.6906717608124655,0.1726252446891151,,,1,230,104,106,Siphon,2014-08-18,11.15924204196745,1.0
VO_b6558a113fa146ed6af1,PE_effd37ee189df750ad5a,20881.85,Bubbler,7 V,28.0,False,2015-07-06,199,2015-07-06,2015,1,1,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT1 I1 bottles 2, 4, 6, 8",0.0,,139707.11,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.0528947365,2,0.75,1,,0.75,-0.3885840286996418,1.4613075158247448,-0.0949578287480449,-0.5348806616258647,-1.3151477727398646,1.023354703806768,0.04,1,187,67,133,Siphon,2015-07-06,9.946683526934956,1.0
VO_c268ec36ab339dd3a268,PE_63a5c105af28ea9f75a7,6831.93,Bubbler,7 V,28.0,False,2015-07-07,205,2015-07-07,2015,1,2,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT2 I1 bottles 2, 4, 6",0.0,,114349.32,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0.75,1,,0.75,-0.3885840286996418,1.4613075158247448,-0.0949578287480449,-1.1687914184013246,-1.3151477727398646,0.2895240662536136,0.03,1,188,68,132,Siphon,2015-07-07,8.829508850326139,1.0
VO_f5107c4d0363ce6d163c,PE_ece5ee3d9a47f8a4b70b,25946.18,Bubbler,7 V,28.0,False,2015-07-20,211,2015-07-20,2015,2,1,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT1 I 2 bottles 2, 4, 6, 8, 10",0.0,,92689.66,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.0528947365,2,0.75,1,,0.75,-0.3885840286996418,1.4613075158247448,-0.0949578287480449,-0.306385889921779,-0.8192234335968713,-0.337286160780547,0.04,1,201,81,119,Siphon,2015-07-20,10.163818212168735,1.0
VO_cd3b1c5d251c27ed3ea4,PE_003510690d55f2e080ab,25518.47,Bubbler,7 V,28.0,False,2015-07-21,217,2015-07-21,2015,2,2,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT2 I 2 bottles 2, 4, 6, 8, 10. Original Ortho P values, 0.03,0.01,0.01,0,0. Any average with a 0 or negative value is changed to U",0.0,,95545.02,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0.75,1,,0.75,-0.3885840286996418,1.4613075158247448,-0.0949578287480449,-0.3256835065473848,-0.8192234335968713,-0.2546547228972071,0.03,1,202,82,118,Siphon,2015-07-21,10.147196969217989,1.0
VO_f90af9ee83cec3ff1e2c,PE_b307adedb4f140b2f276,26669.11,Bubbler,7 V,28.0,False,2015-07-30,223,2015-07-30,2015,3,1,CT,OUT,False,TRUE,Siphon,,0.02,,101476.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.0528947365,2,0.75,0,0.02,0.75,-0.1523477202177687,1.4613075158247448,-0.0949578287480449,-0.273768401466636,-0.3232990944538781,-0.0830029705820347,0.04,1,211,91,109,Siphon,2015-07-30,10.191298741651993,1.0
VO_0d203abac1375a75a283,PE_38f43e287ee7d1f916e4,20056.72,Bubbler,7 V,28.0,False,2015-07-31,229,2015-07-31,2015,3,2,CT,OUT,False,TRUE,Siphon,,0.02,,91015.8,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0.75,0,0.02,0.75,-0.1523477202177687,1.4613075158247448,-0.0949578287480449,-0.5721092567166648,-0.3232990944538781,-0.3857260978166501,0.03,1,212,92,108,Siphon,2015-07-31,9.90636939603332,1.0
VO_102721a67dc688247e75,PE_9a36752b43ad5983930a,43459.37,Bubbler,7 V,14.0,False,2015-08-06,235,2015-08-06,2015,4,1,CT,OUT,False,TRUE,Siphon,,,,119825.33,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.0528947365,2,0.75,0,,0.75,,1.4613075158247448,-0.0949578287480449,0.4837822766195551,0.1726252446891151,0.4479946549582068,0.04,1,218,98,102,Siphon,2015-08-06,10.679604767349883,1.0
VO_6355e5c9fbaf1f6c6d8e,PE_42feb90a12eb2a1656cd,2978.8,Bubbler,7 V,14.0,False,2015-08-07,238,2015-08-07,2015,4,2,CT,OUT,False,TRUE,Siphon,,,,98665.6,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0.75,0,,0.75,,1.4613075158247448,-0.0949578287480449,-1.3426387110730431,0.1726252446891151,-0.1643480671935506,0.03,1,219,99,101,Siphon,2015-08-07,7.999611463153239,1.0
VO_5215893686b7c61276b6,PE_1994b95c4c5d89d54441,23364.81,Bubbler,7 V,28.0,False,2015-08-16,241,2015-08-16,2015,5,1,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT1 I 5 bottles 2, 4, 6, 8, 10",0.01,,102988.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.0528947365,2,0.75,0,0.01,0.75,-0.2704658744587053,1.4613075158247448,-0.0949578287480449,-0.4228533296095117,0.6685495838321084,-0.0392471099971663,0.04,1,228,108,92,Siphon,2015-08-16,10.059029121770953,1.0
VO_cc82dde01f76622208d1,PE_01dfb8394999c3a08b1b,28705.44,Bubbler,7 V,28.0,False,2015-08-17,247,2015-08-17,2015,5,2,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT2 I 5 bottles 2, 4, 6, 8, 10",0.01,,91914.89,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0.75,0,0.01,0.75,-0.2704658744587053,1.4613075158247448,-0.0949578287480449,-0.1818923273434686,0.6685495838321084,-0.3597072772523318,0.03,1,229,109,91,Siphon,2015-08-17,10.26487676681989,1.0
VO_53556fe3be39b9c7ea26,PE_1ad2a48558b8c9cdf0bb,21438.24,Bubbler,7 V,28.0,False,2015-08-31,253,2015-08-31,2015,6,1,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT1 I 6 bottles 1, 2, 3, 4, 5. Original NH4 values, 0.02,0,0,0,0",0.0,,110769.23,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,4.0,0.0528947365,2,0.75,1,,0.75,-0.3885840286996418,1.4613075158247448,-0.0949578287480449,-0.509777201537672,1.1644739229751015,0.185919622522607,0.04,1,243,123,77,Siphon,2015-08-31,9.972978166795258,1.0
VO_d30908519303855fbe91,PE_eba40b08b5ce69421768,18890.94,Bubbler,7 V,28.0,False,2015-09-01,259,2015-09-01,2015,6,2,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT2 I 6 bottles 1, 2, 3, 4, 5",0.01,,110566.73,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,1097.33,218.39999999999984,2014-12-02,False,30.7125,3.0,0.035526316,2,0.75,0,0.01,0.75,-0.2704658744587053,1.4613075158247448,-0.0949578287480449,-0.6247074552853183,1.1644739229751015,0.1800594626228478,0.03,1,244,124,76,Siphon,2015-09-01,9.846490655063473,1.0
VO_ac7dac7a5c2662cdde91,PE_cf4508303fbec7c40fe5,57325.34,Bubbler,7 V,28.0,False,2016-06-07,265,2016-06-07,2016,1,1,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT1 I1 Time 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 7-D. TP, TKN, TSP average of CT I1 T1, 5, 10, 7-D. Original ammonium values, 0.77,0,0.01,0.01,0,0.06,0.05,0.11,0.05,0.03,0.04",0.0,,259697.49,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,1349.80625,245.97625000000016,2015-11-16,False,0.0,26.0,0.005672515,2,0.75,1,,0.75,-0.3885840286996418,1.8516480547107488,0.2128208113212736,1.1093934926354343,-1.3151477727398646,4.495763658043131,0.26,1,159,96,48,Siphon,2016-06-07,10.956515482943527,1.0
VO_3d4f3bd65e3e9b96edee,PE_571c968894d925b12ac7,27468.5,Bubbler,7 V,28.0,False,2016-06-08,271,2016-06-08,2016,1,2,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT2 I1 Time 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 6-D. TP, TKN, TSP average of CT I1 T1, 2, 6, 10, 6-D. Original TKN values, 0.127,0.118,0.048,0.073,0",0.0,,249743.63,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,1349.80625,245.97625000000016,2015-11-16,False,0.0,25.0,0.0158479533333333,2,0.75,1,,0.75,-0.3885840286996418,1.8516480547107488,0.2128208113212736,-0.2377011555421941,-1.3151477727398646,4.207708293994655,0.25,1,160,97,47,Siphon,2016-06-08,10.220831577249113,1.0
VO_d7d41b3afe4f268592d0,PE_796a63125680b03b1a47,31999.53,Bubbler,7 V,28.0,False,2016-06-19,277,2016-06-19,2016,2,1,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT1 I2 Time 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 6-D. TP, TKN, TSP average of CT I2 T1, 2, 5, 10.",0.01,,108695.2,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,1349.80625,245.97625000000016,2015-11-16,False,0.0,26.0,0.005672515,2,0.75,0,0.01,0.75,-0.2704658744587053,1.8516480547107488,0.2128208113212736,-0.0332680586795562,-0.8192234335968713,0.1258991413527428,0.26,1,171,108,36,Siphon,2016-06-19,10.373507744144707,1.0
VO_7f8a709d48e1c7a05955,PE_962807ecf486db3c765b,36432.52,Bubbler,7 V,28.0,False,2016-06-20,283,2016-06-20,2016,2,2,CT,OUT,False,AC,Siphon,"Analytical composite. Average of CT2 I2 Time 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 7D, 24D. TP, TKN, TSP average of CT2 I2 T1, 2, 4, 6, 12, 24-D.Original TP values, .004,0,.004,.027,.003,.003. Original TSP values, .002,0,.003,.002,.001,.001.",0.01,,124076.27,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,1349.80625,245.97625000000016,2015-11-16,False,0.0,25.0,0.0158479533333333,2,0.75,0,0.01,0.75,-0.2704658744587053,1.8516480547107488,0.2128208113212736,0.1667416243419873,-0.8192234335968713,0.5710128679176253,0.25,1,172,109,35,Siphon,2016-06-20,10.50324450899666,1.0
VO_765cbba307fc74c15ae1,PE_a249f721c9cded6ed477,38145.23,Bubbler,7 V,42.0,False,2017-06-26,289,2017-06-26,2017,1,1,CT,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,3.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,0.2440164623650438,-1.3151477727398646,,0.03,1,177,68,109,Siphon,2017-06-26,10.549182211383933,1.0
VO_78260ac74e6bb56c08fc,PE_31bb29072ce592a58136,123428.85,Bubbler,7 V,28.0,False,2017-06-27,296,2017-06-27,2017,1,2,CT,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,1.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,4.091882079731603,-1.3151477727398646,,0.01,1,178,69,108,Siphon,2017-06-27,11.723428257473524,1.0
VO_4551de7b83b2b1e83ad7,PE_a86f0dd73b63a18791b9,53141.4,Bubbler,7 V,42.0,False,2017-07-09,303,2017-07-09,2017,2,1,CT,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,3.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,0.9206205621345408,-0.8192234335968713,,0.03,1,190,81,96,Siphon,2017-07-09,10.880730382012434,1.0
VO_997cd48818b0aa154a5b,PE_c67a9e43f22b05bb8d70,96275.26,Bubbler,7 V,28.0,False,2017-07-10,310,2017-07-10,2017,2,2,CT,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,1.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,2.866753909174719,-0.8192234335968713,,0.01,1,191,82,95,Siphon,2017-07-10,11.474977046107206,1.0
VO_3fa5a2cb1591a6b552bd,PE_0db94b33091790ae448c,36426.84,Bubbler,7 V,42.0,False,2017-07-20,317,2017-07-20,2017,3,1,CT,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,3.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,0.1664853514878724,-0.3232990944538781,,0.03,1,201,92,85,Siphon,2017-07-20,10.503088596452303,1.0
VO_32baccdf67567c327922,PE_c7e10f3a52f813c6a07a,66112.6,Bubbler,7 V,28.0,False,2017-07-21,324,2017-07-21,2017,3,2,CT,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,1.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,1.5058611334891003,-0.3232990944538781,,0.01,1,202,93,84,Siphon,2017-07-21,11.099129753541739,1.0
VO_580aa2c3440790073e75,PE_c6a22d9daf9658c76f8d,27895.45,Bubbler,7 V,42.0,False,2017-08-02,331,2017-08-02,2017,4,1,CT,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,3.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,-0.2184378289463641,0.1726252446891151,,0.03,1,214,105,72,Siphon,2017-08-02,10.236254719570374,1.0
VO_c4097c7db65c27bd9f8c,PE_f0acae9004db30c9f89b,33186.88,Bubbler,7 V,28.0,False,2017-08-03,338,2017-08-03,2017,4,2,CT,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,1.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,0.0203033450762901,0.1726252446891151,,0.01,1,215,106,71,Siphon,2017-08-03,10.409940028012905,1.0
VO_8a778dd545d5dcaedd15,PE_c0e9a65e116d987d3dfe,13391.33,Bubbler,7 V,42.0,False,2017-08-21,345,2017-08-21,2017,5,1,CT,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,3.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,-0.872841390358962,0.6685495838321084,,0.03,1,233,124,53,Siphon,2017-08-21,9.502437434002719,1.0
VO_9791b960e68ef08014cd,PE_20fd7645e8886a1975a0,46407.89,Bubbler,7 V,28.0,False,2017-08-22,352,2017-08-22,2017,5,2,CT,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,1532.94375,176.63749999999982,2016-07-25,False,0.0,1.0,,2,0.75,1,,0.75,-0.3885840286996418,0.8701612665984524,0.4360727437137055,0.6168149589812751,0.6685495838321084,,0.01,1,234,125,52,Siphon,2017-08-22,10.745246314689988,1.0
