PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,central_estimate_type,concentration_resolution,volume_resolution
PE_046aab43b1be567757c6,2013,MT,Se,0.2812131380114965,20572.539772583274,0.005785268466314461,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_046aab43b1be567757c6,2013,MT,TDS,10.006722821573435,20572.539772583274,0.2058637032400362,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_046aab43b1be567757c6,2013,MT,TKN,4.9837031774466265,20572.539772583274,0.10252743183277037,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_046aab43b1be567757c6,2013,MT,TN,3.3768564508430483,20572.539772583274,0.069470513641273,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_046aab43b1be567757c6,2013,MT,TP,0.9755307210771509,20572.539772583274,0.020069144558736526,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_046aab43b1be567757c6,2013,MT,TSP,0.3839741199667702,20572.539772583274,0.007899322854659042,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_046aab43b1be567757c6,2013,MT,TSS,754.7474261178892,20572.539772583274,15.52707144206513,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,10 V,14,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,ICP,0.0,17251.244613500177,0.0,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,NH4,0.0,17251.244613500177,0.0,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,NO2,0.04923200491355084,17251.244613500177,0.0008493133595767082,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,NO3,5.55377084216056,17251.244613500177,0.0958094593254367,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,NOx,1.674029610691099,17251.244613500177,0.028879094304274624,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,NPOC,1.8321204241381803,17251.244613500177,0.031606357598197445,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,OP,0.0,17251.244613500177,0.0,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,Se,0.02734253439086849,17251.244613500177,0.00047169274912991333,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,TDS,2.847850518756738,17251.244613500177,0.049128965921755856,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,TKN,0.20019424097905308,17251.244613500177,0.003453599821343646,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,TN,0.7521111229858626,17251.244613500177,0.012974852959163431,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,TP,0.22892266916109905,17251.244613500177,0.003949200963273493,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,TSP,0.0,17251.244613500177,0.0,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_047dc3e2cda09724e8c4,2022,CT,TSS,164.35928306777572,17251.244613500177,2.8354021967017164,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,ICP,0.6544988794177569,59878.55042314416,0.039190444153107504,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,NH4,0.53881565312661,59878.55042314416,0.032263500254521064,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,NO2,0.0,59878.55042314416,0.0,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,NO3,8.602832242616008,59878.55042314416,0.515125124221333,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,NOx,5.123607604966345,59878.55042314416,0.3067941963223822,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,NPOC,4.408728385925631,59878.55042314416,0.26398826495859484,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,OP,0.16675261675615344,59878.55042314416,0.009984904970624568,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,Se,0.3676096914884778,59878.55042314416,0.022011935447829284,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,TDS,1279.0861128871159,59878.55042314416,76.58982230605463,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,TKN,1.4893981352823735,59878.55042314416,0.08918300134364249,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,TN,2.9244799449229415,59878.55042314416,0.1751136198435422,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,TP,1.1213423660551272,59878.55042314416,0.06714435540743971,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,TSP,0.6426846222394393,59878.55042314416,0.038483023558943626,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_052d656fa1c2325091a7,2023,MT,TSS,1365.521878694432,59878.55042314416,81.76547066731109,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,ICP,0.39854656395603116,5812.547279725447,0.002316570746166553,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,NH4,0.6766035820339567,5812.547279725447,0.003932790310203968,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,NO2,0.21086600515373333,5812.547279725447,0.0012256686246429047,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,NO3,0.5367323582750723,5812.547279725447,0.0031197822090323953,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,NOx,3.255983222795183,5812.547279725447,0.018925556424489835,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,NPOC,2.4532702489731553,5812.547279725447,0.014259749312100285,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,OP,0.1385488732891097,5812.547279725447,0.0008053218765456402,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,Se,0.16641422582911117,5812.547279725447,0.0009672905556506163,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,TDS,77.75255852812408,5812.547279725447,0.45194042256434125,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,TKN,2.285457603132252,5812.547279725447,0.013284330374014212,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,TN,1.2441045499224415,5812.547279725447,0.007231416517345738,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,TP,0.6441560909336144,5812.547279725447,0.003744187734074758,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,TSP,0.3986002850581743,5812.547279725447,0.002316883002612679,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_05634c466992b0ba1b49,2025,ST,TSS,291.1532695783395,5812.547279725447,1.692342145070747,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,ICP,0.26863769198084697,8097.21587312596,0.0021752173836272364,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,NH4,0.27356817431362923,8097.21587312596,0.002215140563434408,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,NO2,0.17127418059481014,8097.21587312596,0.001386844013768939,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,NO3,8.864362798106,8097.21587312596,0.07177665915397115,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,NOx,3.547078384115965,8097.21587312596,0.028721459395085774,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,NPOC,4.046795430300366,8097.21587312596,0.032767776193521725,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,OP,0.0018368070170050282,8097.21587312596,1.487302293396226e-05,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,Se,0.02150300494208758,8097.21587312596,0.0001741144729369775,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,TDS,5.986006916660056,8097.21587312596,0.04846999022222159,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,TKN,1.4023410097922633,8097.21587312596,0.0113550578840254,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,TN,1.8407309403321905,8097.21587312596,0.014904795788211887,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,TP,0.23009814434868875,8097.21587312596,0.0018631543467970309,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,TSP,0.2742199468944131,8097.21587312596,0.002220418106721199,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_058c1d507f970942d15e,2021,MT,TSS,268.6527744528839,8097.21587312596,2.1753395096592194,4,4,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,ICP,0.35005583438944754,10492.388018783084,0.0036729216426529547,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NH4,0.3558167791778105,10492.388018783084,0.0037333677107272453,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NO2,0.28826590287856546,10492.388018783084,0.0030245977055867483,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NO3,10.221632960026682,10492.388018783084,0.10724933920218223,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NOx,3.024385752613501,10492.388018783084,0.03173302883490016,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,NPOC,3.505990761658953,10492.388018783084,0.03678621546159458,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,OP,0.04523852141572458,10492.388018783084,0.0004746601200898105,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,Se,0.14269599313450465,10492.388018783084,0.0014972217286928298,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TDS,5.962587599648579,10492.388018783084,0.06256178269149733,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TKN,1.506378164963471,10492.388018783084,0.01580550420981917,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TN,2.247461756353557,10492.388018783084,0.02358124080503725,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TP,0.22773896797684828,10492.388018783084,0.0023895256190103074,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TSP,0.3480006084855717,10492.388018783084,0.003651357415003235,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_05a249e4cdfc0fd71197,2017,MT,TSS,488.64263474450615,10492.388018783084,5.127028126259855,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,ICP,0.5229930668359862,32801.78196724062,0.017155104548732522,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,NH4,0.6022581371904616,32801.78196724062,0.01975514010411801,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,NO2,0.22712237097962384,32801.78196724062,0.007450018492756359,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,NO3,0.45279090501958796,32801.78196724062,0.01485234854320208,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,NOx,3.1411169007707933,32801.78196724062,0.10303423171269815,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,NPOC,2.36063904994522,32801.78196724062,0.07743316741965714,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,OP,0.17826834926277424,32801.78196724062,0.005847519524177421,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,Se,0.2321388257338497,32801.78196724062,0.007614567147853003,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,TDS,74.82691793527646,32801.78196724062,2.4544562473935447,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,TKN,0.9435394529150746,32801.78196724062,0.030949775412009772,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,TN,1.249472744802432,32801.78196724062,0.040984932549019054,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,TP,0.6410228757021041,32801.78196724062,0.021026692604794003,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,TSP,0.5242109332513576,32801.78196724062,0.017195052737354756,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_0642607ffbb8979c70de,2025,MT,TSS,246.6711194878933,32801.78196724062,8.091252279057034,4,4,2,ISC | LC,2,Bubbler | Etape,0,,1,False,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,ICP,0.39234279987385157,78631.81227071446,0.03085062538544719,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,NH4,0.39819768351590423,78631.81227071446,0.031311005496855955,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
