_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,PhysicalEventID,ConcentrationObservationID,EventDate,ObservationDate,orig_row,mod_row,A,B,S,Fu,irr_num,cin_std,vin_std,dup,Y,Cr,PrevCr,drymass_kg_m2,drymass_log,irr_z,drymass_log_z,RES_input,physical_event_index,FurrowTireCompaction,event_analyte_index,residue_unit_id,coalesced_lod_mg_L,model_treatment
3942,2022-07-14,2022,3,2,ST,OUT,ST2-03-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,90139.87,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,-0.3232990944538781,-0.4110746897228036,0.3066666666666667,1,PE_0656666c2b33c1a71dfc,CO_7c2355534ecc3a59cd73,2022-07-14,2022-07-14,13026,9313,7,2,6,3,3,-0.38123819194325936,-0.4110746897228036,1,12,3,3,0.09366666666666668,-2.368012898316501,-0.34864317536685185,0.23306605577050696,0.3066666666666667,16,1,157,72,NA,missing concentration; latent state predicted without observation likelihood
3945,2022-07-26,2022,4,1,ST,OUT,ST1-FF-04-GB,TRUE,FALSE,0,NA,FALSE,NA,GB,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,103902.33,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.17262524468911514,-0.01280201706088015,0.2733333333333333,1,PE_ceb9c23bc0db5be24388,CO_5366ec7df49331f43da1,2022-07-26,2022-07-26,13066,9341,7,1,1,3,4,-0.38123819194325936,-0.01280201706088015,0,12,3,3,0.07516666666666667,-2.5880474087075136,0.10056464143426248,0.10464663622717078,0.2733333333333333,425,1,4247,71,NA,missing concentration; latent state predicted without observation likelihood
3953,2022-07-26,2022,4,1,ST,OUT,ST1-04-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,103902.33,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.17262524468911514,-0.01280201706088015,0.2733333333333333,1,PE_ceb9c23bc0db5be24388,CO_6a6a93367e7d0023a00c,2022-07-26,2022-07-26,13067,9342,7,1,6,3,4,-0.38123819194325936,-0.01280201706088015,0,12,3,3,0.07516666666666667,-2.5880474087075136,0.10056464143426248,0.10464663622717078,0.2733333333333333,425,1,4247,71,NA,missing concentration; latent state predicted without observation likelihood
3954,2022-07-26,2022,4,1,ST,OUT,ST1-04-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,103902.33,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.17262524468911514,-0.01280201706088015,0.2733333333333333,1,PE_ceb9c23bc0db5be24388,CO_0f96adffa837c67a62f7,2022-07-26,2022-07-26,13068,9343,7,1,6,3,4,-0.38123819194325936,-0.01280201706088015,1,12,3,3,0.07516666666666667,-2.5880474087075136,0.10056464143426248,0.10464663622717078,0.2733333333333333,425,1,4247,71,NA,missing concentration; latent state predicted without observation likelihood
3948,2022-07-27,2022,4,2,ST,OUT,ST2-FF-04-GB,TRUE,FALSE,0,NA,FALSE,NA,GB,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,89491.62,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.17262524468911514,-0.4298344361673413,0.3066666666666667,1,PE_3eefa2d11be77738359b,CO_24a47a476d5cbb0d00f5,2022-07-27,2022-07-27,13108,9371,7,2,1,3,4,-0.38123819194325936,-0.4298344361673413,0,12,3,3,0.09366666666666668,-2.368012898316501,0.10056464143426248,0.23306605577050696,0.3066666666666667,135,1,1347,72,NA,missing concentration; latent state predicted without observation likelihood
3959,2022-07-27,2022,4,2,ST,OUT,ST2-04-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,89491.62,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.17262524468911514,-0.4298344361673413,0.3066666666666667,1,PE_3eefa2d11be77738359b,CO_a626f7bb500b77a8e789,2022-07-27,2022-07-27,13109,9372,7,2,6,3,4,-0.38123819194325936,-0.4298344361673413,0,12,3,3,0.09366666666666668,-2.368012898316501,0.10056464143426248,0.23306605577050696,0.3066666666666667,135,1,1347,72,NA,missing concentration; latent state predicted without observation likelihood
3960,2022-07-27,2022,4,2,ST,OUT,ST2-04-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,89491.62,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.17262524468911514,-0.4298344361673413,0.3066666666666667,1,PE_3eefa2d11be77738359b,CO_04db56ea3df5beb6ea81,2022-07-27,2022-07-27,13110,9373,7,2,6,3,4,-0.38123819194325936,-0.4298344361673413,1,12,3,3,0.09366666666666668,-2.368012898316501,0.10056464143426248,0.23306605577050696,0.3066666666666667,135,1,1347,72,NA,missing concentration; latent state predicted without observation likelihood
3971,2022-08-10,2022,5,1,ST,OUT,ST1-05-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,106443.9,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.6685495838321084,0.0607486327980376,0.2733333333333333,1,PE_70d3cc17c47edebe68ad,CO_2a890496afdbf5776269,2022-08-10,2022-08-10,13151,9402,7,1,6,3,5,-0.38123819194325936,0.0607486327980376,0,12,3,3,0.07516666666666667,-2.5880474087075136,0.5497724582353768,0.10464663622717078,0.2733333333333333,240,1,2397,71,NA,missing concentration; latent state predicted without observation likelihood
3972,2022-08-10,2022,5,1,ST,OUT,ST1-05-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,106443.9,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.6685495838321084,0.0607486327980376,0.2733333333333333,1,PE_70d3cc17c47edebe68ad,CO_9c77e9b370cd78276725,2022-08-10,2022-08-10,13152,9403,7,1,6,3,5,-0.38123819194325936,0.0607486327980376,1,12,3,3,0.07516666666666667,-2.5880474087075136,0.5497724582353768,0.10464663622717078,0.2733333333333333,240,1,2397,71,NA,missing concentration; latent state predicted without observation likelihood
3977,2022-08-11,2022,5,2,ST,OUT,ST2-05-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108657.6,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.6685495838321084,0.1248110326503681,0.3066666666666667,1,PE_901ccaf6a3ac1105504f,CO_ea3aaf091973f968b8b7,2022-08-11,2022-08-11,13193,9432,7,2,6,3,5,-0.38123819194325936,0.1248110326503681,0,12,3,3,0.09366666666666668,-2.368012898316501,0.5497724582353768,0.23306605577050696,0.3066666666666667,302,1,3017,72,NA,missing concentration; latent state predicted without observation likelihood
3978,2022-08-11,2022,5,2,ST,OUT,ST2-05-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108657.6,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,0.6685495838321084,0.1248110326503681,0.3066666666666667,1,PE_901ccaf6a3ac1105504f,CO_cb5032bdf83455a4b577,2022-08-11,2022-08-11,13194,9433,7,2,6,3,5,-0.38123819194325936,0.1248110326503681,1,12,3,3,0.09366666666666668,-2.368012898316501,0.5497724582353768,0.23306605577050696,0.3066666666666667,302,1,3017,72,NA,missing concentration; latent state predicted without observation likelihood
4007,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC,NA,NA,0,H,NA,NA,LC,Etape,Siphon,7 V,NA,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TKN,0,0,H,114688.22,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,1.6603982621180948,0.29933151410560543,0.2733333333333333,1,PE_425f14902ee81a16cfeb,CO_5b2b722628c243e02f36,2022-08-23,2022-08-23,13323,9525,7,1,6,3,7,-0.38123819194325936,0.29933151410560543,0,12,3,3,0.07516666666666667,-2.5880474087075136,1.4481880918376056,0.10464663622717078,0.2733333333333333,143,1,1427,71,NA,missing concentration; latent state predicted without observation likelihood
4013,2022-08-23,2022,7,2,ST,OUT,ST2-06-LC,NA,NA,0,H,NA,NA,LC,Etape,Siphon,7 V,NA,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th. Nitrate, Nitrite, H flag.",TKN,0,0,H,101773.73,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,1.6603982621180948,-0.07440170280224995,0.3066666666666667,1,PE_7cf61966fec7c7b6adc5,CO_75b3f6e9fc184a9e03ff,2022-08-23,2022-08-24,13371,9559,7,2,6,3,7,-0.38123819194325936,-0.07440170280224995,0,12,3,3,0.09366666666666668,-2.368012898316501,1.4481880918376056,0.23306605577050696,0.3066666666666667,267,1,2667,72,NA,missing concentration; latent state predicted without observation likelihood
4014,2022-08-23,2022,7,2,ST,OUT,ST2-05-LC-D,NA,NA,0,"H,J",NA,NA,LC,Etape,Siphon,7 V,NA,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th. Nitrate, Nitrite, H flag. Selenium J flag.",TKN,0,0,H,101773.73,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,1.6603982621180948,-0.07440170280224995,0.3066666666666667,1,PE_7cf61966fec7c7b6adc5,CO_346f05a48032ec2d7b1c,2022-08-23,2022-08-24,13372,9560,7,2,6,3,7,-0.38123819194325936,-0.07440170280224995,0,12,3,3,0.09366666666666668,-2.368012898316501,1.4481880918376056,0.23306605577050696,0.3066666666666667,267,1,2667,72,NA,missing concentration; latent state predicted without observation likelihood
